"AdjustedFlag","AdjustmentCompleteFlag","AuxConcChangeRate","AuxinConc","AuxinPeak","AverageCellVolume","AverageLumenVolume","CambialInitials","CambiumWidth","CambiumWidth_averaged","CellCountedFlag","CellCrushed","CellCSArea","CellDead","CellDetermined","CellKey","CellLength","cellRD","cellTD","CellType","CellVolume","CellWallCSArea","CellWallCSArea0","CellWallThickness","ConductingXylemPosition","ConductiveStatus","CritCellCycleDuration","CritPreThickeningTimeThreshold","CritThickeningTimeThreshold","CritWallThickTimeFlag","CumulativeAuxinScore","CurrentAuxinCanal","DaysSinceCZExit","DaysSinceDeath","DaysSinceSecThickening","DBH_CABALA","DBH_CAMBIUM","DeadCells","DeadStemVolume","DifferentiationStatus","DistFromInitial","distfromray","DistFromRay","EnergyFactor","EquilibrationRate","etacr","etaf","etas","ExpansionHours","ExtractedWoodDensity","fCytokinin","fEnvironment","FEnvironment","FibreSegmentCount","FibreSegmentRDSum","FibreSegmentWASum","FibreSegmentWTSum","FinalGrowthSpurtFlag","FoliageAllocationMean","Form_segmentMaturingFibresCount","FormationDate","FormationDay","FSegmentActive","FSegmentEndDay","FSegmentStartDay","fTemp","FThickDurMean","fWaterStress","GPP","GreenHt","GrowingCells","GrowingDays","GrowingFinishedFlag","GrowthStopDay","gs1","gs2","HourlyGrowthRate_dendrodata","HourlyGrowthRate_dendrodata_averaged","IncrementDuration_DendroData","IncrementDuration_DendroData_averaged","IncrementHours","InitialCell","InitialiseLumenTest","JustDeadFibresCount","JustDiedFlag","LeafGrowthModifier","LeafModifierAuxin","LivingCellCount","LivingXylemTissueVolume","LivingXylemTissueWidth","logdate","LowerRadGrowthRate","LowerRadNeighbour","LowerTanGrowthRate","LowerTanInitialNeighbour","LowerTanNeighbour","LumenCSArea","LumenVolume","MaturingFibresCount","MaturingVesselsCount","MaxCellPosition","MaxCellRadGrowthRate","MaxDifferentiatedCellPosition","MaximumInitialWidth","MaxInitialPosition","MaxRadNonCrushableCellDistanceLower","MaxTanNonCrushableCellDistanceLower","MaxTanNonCrushableCellDistanceUpper","MaxTemp","MaxTempMean","MaxWallThickeningRate","MaxXMCPosition","MeanCambiumWidth","MeanFibGrowthDuration","MeanFibRadGrowthRate","MeanFibRadGrowthRateCounter","MeanFibreRD","MeanFibreWallArea","MeanFibreWallThickness","MeanVesselRD","MeanVessGrowthDuration","MeristematicStatus","MinInitialPosition","MinTemp","MinTempMean","MinXMCPosition","MinXylemWaterPotential","MotherCellNumber","NewRadialShift","NewSecondaryWallFlag","NightHours","NPP","NPPTree","obj","object_names","padded_obj","PhloemMotherCells","PhotosynthatePerCell","PNSLimitedGrowthStopped","PotCellRadGrowthRate","PotCellTanGrowthRate","PotentialAreaWallThickRate","PotentialLumenCSArea","PotentialLumenVolume","PotentialVolumetricWallthickRate","PotentialVolumetricWallThickRate","PreDawnWP","PreviousAuxinCanal","PrimaryWallThickRate","Qa","RadialShift","RadPosition","Rainfall","RelativeRadWallExtensibility","RelativeTanWallExtensibility","RunNumber","SapWoodVolume","ShapeParameter","ShrinkageHours","SoilWater","SPH","StemActivityModifier","StemAllocationMean","StorageCellCount","TanPosition","TempDropRate","ThickeningCells","TimeSinceMitosis","TotalCellsinStem","TotalStemVolume","treeheight","TreeHeight","UpperRadGrowthRate","UpperRadNeighbour","UpperTanGrowthrate","UpperTanGrowthRate","UpperTanInitialNeighbour","UpperTanNeighbour","VesselSegmentCount","VesselSegmentRDSum","VF","VPD","VSegmentActive","VSegmentEndDay","VSegmentStartDay","VThickDurMean","WallThickRate","wf","XylemMotherCells"
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.72416878,0,0,0,NA,0,0,NA,0,0,0.211632252,0,0.69298327,0,0,1,0,0.561537064438599,0,0,0,0,FALSE,0.0244039725271253,0,NA,NA,TRUE,0,30000,0.561537064438599,0,0.999280896967075,0.248170316,0,0,0,FALSE,0,0.102299608,0.104029141,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.138050956286881,0,0,0,"30/09/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,15.5,12.9,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.5,5.2,0,0,0,0,FALSE,0,0.160424903,0.112297433481258,0.112297433481258,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.302165866,FALSE,0,19,0,NA,0.100000001,0,0,187,0,0,0,88.8312149,1428.571411,0,0.0380585383524698,0,NA,0,0,NA,0,0,7.535635471,7.535635471,0,NA,0,0,0,NA,0,0,0,0.696652114,TRUE,0,0,0,0,4.12778759,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.73138809,0,0,0,NA,0,0,NA,0,0,0.098003842,0.098389484,0.196778968,0,0,1,0,0.568532196671226,0,0,0,0,FALSE,0.0249546781160333,0,NA,NA,TRUE,0,30000,0.568532196671226,0,0.999999996,0.242806762,0,0,0,FALSE,0,0.101908199,0.10593529,0,0,0,0,0,NA,FALSE,0,FALSE,0.0792579341657036,0.13778733776991,0,0,0,"01/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,14.5,13.0333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,0,7,5.16666666666667,0,0,0,0,FALSE,0,0.16111058,0.112777407387162,0.112777407387162,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,18,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0418794146044221,0,NA,0,0,NA,0,0,7.539451599,7.539451599,0,NA,0,0,0,NA,0,0,0,0.572408736,TRUE,0,0,0,0,4.143639088,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.75575161,0,0,0,NA,0,0,NA,0,0,0.197055042,0,0.707767963,0,0,1,0,0.561537064438599,0,0,0,0,FALSE,0.0249546781160333,0,NA,NA,TRUE,0,30000,0.561537064438599,0,0.999151828466399,0.238820508,0,0,0,FALSE,0,0.096295096,0.106236927,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.139114907170447,0,0,0,"02/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,12.5,12.9666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.5,5.13333333333333,0,0,0,0,FALSE,0,0.160798848,0.112559194984478,0.112559194984478,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.302556425,FALSE,0,19,0,NA,0,0,0,187,0,0,0,88.43611908,1428.571411,0,0.0423878465374695,0,NA,0,0,NA,0,0,7.554913998,7.554913998,0,NA,0,0,0,NA,0,0,0,0.425851762,TRUE,0,0,0,0,4.143639088,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.77950096,0,0,0,NA,0,0,NA,0,0,0.195909068,0,0.69441098,0,0,1,0,0.582324037878861,0,0,0,0,FALSE,0.0246684309981688,0,NA,NA,TRUE,0,30000,0.582324037878861,0,0.997954363704108,0.242823914,0,0,0,FALSE,0,0.094505668,0.095627025,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.137489284292536,0,0,0,"03/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,16.5,13.4,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,5,0,0,0,0,FALSE,0,0.161184087,0.112828862287795,0.112828862287795,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.306206524,FALSE,0,19,0,NA,0,0,0,187,0,0,0,85.1193924,1428.571411,0,0.0466693126200361,0,NA,0,0,NA,0,0,7.570219994,7.570219994,0,NA,0,0,0,NA,0,0,0,0.919628859,TRUE,0,0,0,0,4.143639088,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.79912949,0,0,0,NA,0,0,NA,0,0,0.178999603,0,0.690973401,0,0,1,0,0.622129333203902,0,0,0,0,FALSE,0.0246684309981688,0,NA,NA,TRUE,0,30000,0.622129333203902,0,0.999999996,0.210890099,0,0,0,FALSE,0,0.096229911,0.08613991,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.137489284292536,0,0,0,"04/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,18,13.6666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.5,5.33333333333333,0,0,0,0,FALSE,0,0.134755611,0.0943289288602458,0.0943289288602458,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,14,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0506117579300175,0,NA,0,0,NA,0,0,7.582991123,7.582991123,0,NA,0,0,0,NA,0,0,0,0.893466651,TRUE,0,0,0,0,4.143639088,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.82126045,0,0,0,NA,0,0,NA,0,0,0.21124953,0,0.692135692,0,0,1,0,0.639074305180532,0,0,0,0,FALSE,0.0244047886466658,0,NA,NA,TRUE,0,30000,0.639074305180532,0,0.999084181264144,0.246060252,0,0,0,FALSE,0,0.109425791,0.108874775,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.138903817315405,0,0,0,"05/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,15.5,13.6333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.5,5.63333333333333,0,0,0,0,FALSE,0,0.153712451,0.107598717023464,0.107598717023464,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.302761346,FALSE,0,17,0,NA,0,0,0,187,0,0,0,88.23235321,1428.571411,0,0.0513146017771102,0,NA,0,0,NA,0,0,7.597813129,7.597813129,0,NA,0,0,0,NA,0,0,0,0.505644798,TRUE,0,0,0,0,4.143639088,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.8249979,0,0,0,NA,0,0,NA,0,0,0.088914439,0.100838251,0.100838251,0,0,1,0,0.663644018332198,0,0,0,0,FALSE,0.0250449446135635,0,NA,NA,TRUE,0,30000,0.663644018332198,0,0.997885030594971,0.26003781,0,0,0,FALSE,0,0.111060783,0.110920981,0,0,0,0,0,NA,FALSE,0,FALSE,0.0862356768177344,0.138903817315405,0,0,0,"06/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,15.5,13.7333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,0,9,5.93333333333333,0,0,0,0,FALSE,0,0.171037629,0.119726341772634,0.119726341772634,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.306419343,FALSE,0,19,0,NA,0.100000001,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0544863857498424,0,NA,0,0,NA,0,0,7.600024223,7.600024223,0,NA,0,0,0,NA,0,0,0,0.538756967,TRUE,0,0,0,0,4.160886288,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.84915924,0,0,0,NA,0,0,NA,0,0,0.207526624,0,0.720237255,0,0,1,0,0.647376681944532,0,0,0,0,FALSE,0.0250449446135635,0,NA,NA,TRUE,0,30000,0.647376681944532,0,0.999999996,0.229190707,0,0,0,FALSE,0,0.079784073,0.098804027,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.137370442384956,0,0,0,"07/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,13,13.8,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,5.6,0,0,0,0,FALSE,0,0.160915613,0.112640930485483,0.112640930485483,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,20,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0535441509804745,0,NA,0,0,NA,0,0,7.615932465,7.615932465,0,NA,0,0,0,NA,0,0,0,0.641127646,TRUE,0,0,0,0,4.160886288,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.85744858,0,0,0,NA,0,0,NA,0,0,0.069833346,0.100323789,0.401295155,0,0,1,0,0.647376681944532,0,0,0,0,FALSE,0.0252722975117014,0,NA,NA,TRUE,0,30000,0.647376681944532,0,0.999582650262532,0.143400431,0,0,0,FALSE,0,0.071378253,0.069916084,0,0,0,0,0,NA,FALSE,0,FALSE,0.0487336363827583,0.139261159961238,0,0,0,"08/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,14,13.9666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.5,5.43333333333333,0,0,0,0,FALSE,0,0.097152703,0.0680068929364848,0.0680068929364848,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.301254928,FALSE,0,8,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0607174508364775,0,NA,0,0,NA,0,0,7.621054173,7.621054173,0,NA,0,0,0,NA,0,0,0,0.655720234,TRUE,0,0,0,0,4.170632839,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.86742115,0,0,0,NA,0,0,NA,0,0,0.127169073,0,0.506457329,0,0,1,0,0.663644018332199,0,0,0,0,FALSE,0.0252722975117014,0,NA,NA,TRUE,0,30000,0.663644018332199,0,0.999999996,0.159450829,0,0,0,FALSE,0,0.079990678,0.079584919,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.137964927112548,0,0,0,"09/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,14,13.9666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.5,5.7,0,0,0,0,FALSE,0,0.092913985,0.0650397902999894,0.0650397902999894,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,9,0,NA,4.900000095,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0589047089411302,0,NA,0,0,NA,0,0,7.627252102,7.627252102,0,NA,0,0,0,NA,0,0,0,0.491757661,TRUE,0,0,0,0,4.170632839,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.87629032,0,0,0,NA,0,0,NA,0,0,0.12541683,0.097650483,0.292951435,0,0,1,0,0.696736266158963,0,0,0,0,FALSE,0.0258770199912796,0,NA,NA,TRUE,0,30000,0.696736266158963,0,0.999999996,0.235895902,0,0,0,FALSE,0,0.100648791,0.104373991,0,0,0,0,0,NA,FALSE,0,FALSE,0.0695815269147399,0.136424972701545,0,0,0,"10/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,14,14.3,0,0,0,0,0,0,0,0,0,0,0,NA,0,7.5,5.93333333333333,0,0,0,0,FALSE,0,0.142511383,0.099757969327023,0.099757969327023,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,16,0,NA,12.80000019,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0551111455335606,0,NA,0,0,NA,0,0,7.632704258,7.632704258,0,NA,0,0,0,NA,0,0,0,0.491113901,TRUE,0,0,0,0,4.184549332,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.88015842,0,0,0,NA,0,0,NA,0,0,0.084639698,0.099764317,0.099764317,0,0,1,0,0.726079781998383,0,0,0,0,FALSE,0.0264641150409602,0,NA,NA,TRUE,0,30000,0.726079781998383,0,0.999555816408978,0.252570152,0,0,0,FALSE,0,0.099824101,0.106217779,0,0,0,0,0,NA,FALSE,0,FALSE,0.0846724988774769,0.138626222620357,0,0,0,"11/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,14,14.5666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.5,6.2,0,0,0,0,FALSE,0,0.169745058,0.118821542061505,0.118821542061505,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.301335812,FALSE,0,19,0,NA,1.600000024,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0502515452936193,0,NA,0,0,NA,0,0,7.634586334,7.634586334,0,NA,0,0,0,NA,0,0,0,0.548547983,TRUE,0,0,0,0,4.201483727,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.90522385,0,0,0,NA,0,0,NA,0,0,0.196941137,0,0.68593365,0,0,1,0,0.733146887897129,0,0,0,0,FALSE,0.0261564192104429,0,NA,NA,TRUE,0,30000,0.733146887897129,0,0.998748139685459,0.258466333,0,0,0,FALSE,0,0.10351745,0.106232703,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.13735962027095,0,0,0,"12/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,15,14.5666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,7,6.33333333333333,0,0,0,0,FALSE,0,0.174126655,0.121888659999231,0.121888659999231,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.303781569,FALSE,0,19,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0492177381085484,0,NA,0,0,NA,0,0,7.650417328,7.650417328,0,NA,0,0,0,NA,0,0,0,0.610114992,TRUE,0,0,0,0,4.201483727,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.92033005,0,0,0,NA,0,0,NA,0,0,0.057409223,0.098289497,0.393157989,0,0,1,0,0.745258622757189,0,0,0,0,FALSE,0.0271507931596133,0,NA,NA,TRUE,0,30000,0.745258622757189,0,0.999999996,0.270800531,0,0,0,FALSE,0,0.105028838,0.103661641,0,0,0,0,0,NA,FALSE,0,FALSE,0.0894936554253324,0.137797408038475,0,0,0,"13/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,16.5,14.7666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,6.5,6.36666666666667,0,0,0,0,FALSE,0,0.182102174,0.1274715233679,0.1274715233679,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,21,0,NA,0.100000001,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0496119122381282,0,NA,0,0,NA,0,0,7.659731865,7.659731865,0,NA,0,0,0,NA,0,0,0,0.78184104,TRUE,0,0,0,0,4.219382286,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.94154263,0,0,0,NA,0,0,NA,0,0,0.114732936,0,0.611840606,0,0,1,0,0.781235613879916,0,0,0,0,FALSE,0.0271507931596133,0,NA,NA,TRUE,0,30000,0.781235613879916,0,0.998879108285813,0.252108604,0,0,0,FALSE,0,0.105370179,0.092443347,0,0,0,0,0,NA,FALSE,0,FALSE,0,0.138263927573223,0,0,0,"14/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,19,15.1666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,8,6.7,0,0,0,0,FALSE,0,0.165668339,0.115967838726404,0.115967838726404,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.303383499,FALSE,0,18,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0467885969329819,0,NA,0,0,NA,0,0,7.673027039,7.673027039,0,NA,0,0,0,NA,0,0,0,0.962772727,TRUE,0,0,0,0,4.219382286,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.95430279,0,0,0,NA,0,0,NA,0,0,0.04649201,0.100413337,0.401653349,0,0,1,0,0.809810047690296,0,0,0,0,FALSE,0.027538406112857,0,NA,NA,TRUE,0,30000,0.809810047690296,0,0.997369288198644,0.241533488,0,0,0,FALSE,0,0.102753475,0.079392709,0,0,0,0,0,NA,FALSE,0,FALSE,0.0749934311286402,0.138971081156153,0,0,0,"15/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,22,15.6,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.5,6.9,0,0,0,0,FALSE,0,0.149369463,0.104558625386071,0.104558625386071,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.308007538,FALSE,0,18,0,NA,0,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0473661021265441,0,NA,0,0,NA,0,0,7.680596828,7.680596828,0,NA,0,0,0,NA,0,0,0,1.239191294,TRUE,0,0,0,0,4.234381199,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.95731354,0,0,0,NA,0,0,NA,0,0,0.02420282,0.10149885,0.10149885,0,0,1,0,0.815536758046931,0,0,0,0,FALSE,0.0281538907917229,0,NA,NA,TRUE,0,30000,0.815536758046931,0,0.999999996,0.16478245,0,0,0,FALSE,0,0.085500821,0.090175182,0,0,0,0,0,NA,FALSE,0,FALSE,0.0553936210979332,0.139541302789763,0,0,0,"16/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,12.5,15.4666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,11,7.16666666666667,0,0,0,0,FALSE,0,0.109151229,0.0764058612397921,0.0764058612397921,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,9,0,NA,14.69999981,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0441184430853246,0,NA,0,0,NA,0,0,7.681209087,7.681209087,0,NA,0,0,0,NA,0,0,0,0.120710805,TRUE,0,0,0,0,4.245459557,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.96635437,0,0,0,NA,0,0,NA,0,0,0.251022279,0.098411523,0.393646091,0,0,1,0,0.822555592075631,0,0,0,0,FALSE,0.0284226272861274,0,NA,NA,TRUE,0,30000,0.822555592075631,0,0.999999996,0.164956391,0,0,0,FALSE,0,0.082877792,0.085727945,0,0,0,0,0,NA,FALSE,0,FALSE,0.0499565567865802,0.141317362211166,0,0,0,"17/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,12.5,15.4666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,9,7.33333333333333,0,0,0,0,FALSE,0,0.101525828,0.0710680804741374,0.0710680804741374,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,9,0,NA,2,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0436866542999364,0,NA,0,0,NA,0,0,7.685578346,7.685578346,0,NA,0,0,0,NA,0,0,0,0.2638731,TRUE,0,0,0,0,4.255451202,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.9735384,0,0,0,NA,0,0,NA,0,0,0.123344317,0.097313136,0.194626272,0,0,1,0,0.837456187372067,0,0,0,0,FALSE,0.0292779223049022,0,NA,NA,TRUE,0,30000,0.837456187372067,0,0.999999996,0.270676017,0,0,0,FALSE,0,0.112328596,0.109031349,0,0,0,0,0,NA,FALSE,0,FALSE,0.076976551689726,0.141749565199217,0,0,0,"18/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,16.5,15.4666666666667,0,0,0,0,0,0,0,0,0,0,0,NA,0,9.5,7.7,0,0,0,0,FALSE,0,0.158203825,0.110742678862135,0.110742678862135,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.300000012,FALSE,0,19,0,NA,8.199999809,0,0,187,0,0,0,91.19999695,1428.571411,0,0.0383714020499371,0,NA,0,0,NA,0,0,7.688671589,7.688671589,0,NA,0,0,0,NA,0,0,0,0.595739901,TRUE,0,0,0,0,4.270846367,0
NA,NA,0,0,0,0,0,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,0,0,-200,"NONCONDUCTING",NA,0,0,FALSE,0,NA,0,0,0,10.98556042,0,0,0,NA,0,0,NA,0,0,0.146906927,0.098865241,0.296595722,0,0,1,0,0.825319926568063,0,0,0,0,FALSE,0.0299882189969107,0,NA,NA,TRUE,0,30000,0.825319926568063,0,0.999336559944761,0.26672101,0,0,0,FALSE,0,0.10525234,0.111378774,0,0,0,0,0,NA,FALSE,0,FALSE,0.0911281955372015,0.142998093887681,0,0,0,"19/10/1992",0,NA,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,10000,13,15.1333333333333,0,0,0,0,0,0,0,0,0,0,0,NA,0,8,7.73333333333333,0,0,0,0,FALSE,0,0.1843483,0.129043811587239,0.129043811587239,NA,NA,0,0,FALSE,0,0,0,0,0,0,0,-0.301997602,FALSE,0,20,0,NA,0.600000024,0,0,187,0,0,0,89.00419617,1428.571411,0,0.0377976618595586,0,NA,0,0,NA,0,0,7.695016384,7.695016384,0,NA,0,0,0,NA,0,0,0,0.369106323,TRUE,0,0,0,0,4.289072037,0
