"Observation"	"Value"
339	7.59819292525412e-07
340	7.62887387116024e-07
341	7.66113709604381e-07
342	7.6833327243467e-07
343	7.70461446096563e-07
344	7.72697397091598e-07
345	7.75388623465806e-07
346	7.79406986042571e-07
347	7.8125038771212e-07
348	7.84289111593239e-07
349	7.88577850045393e-07
350	7.91788169839687e-07
351	7.96648444324321e-07
352	7.99847966896118e-07
353	8.02564193604876e-07
354	8.0655357121239e-07
355	8.09592744989012e-07
356	8.14499613983628e-07
357	8.18773763313927e-07
358	8.21657729881239e-07
359	8.23899850833226e-07
360	8.39652217270574e-07
361	8.58270169523579e-07
362	8.76003664418253e-07
363	8.76003664418253e-07
364	8.93845257961491e-07
365	8.97017980886288e-07
366	8.98119664721511e-07
367	9.03012073174352e-07
368	9.07317842422095e-07
369	9.1354998361244e-07
370	9.17633064290682e-07
371	9.19441504038929e-07
372	9.22920078811181e-07
373	9.2806146196888e-07
374	9.30017782826997e-07
375	9.33428233338653e-07
376	9.39359278527168e-07
377	9.42427887168543e-07
378	9.46064497103199e-07
379	9.50460627417813e-07
380	9.54909971825305e-07
381	9.5856560514246e-07
382	9.6148941778722e-07
383	9.65646277823567e-07
384	9.71875270014955e-07
385	9.76280076654635e-07
386	9.8064953563277e-07
387	9.86829555256583e-07
388	9.86829555256583e-07
389	9.93056619285881e-07
390	9.93056619285881e-07
391	1.00177612865853e-06
392	1.00447930893684e-06
393	1.01018458017304e-06
394	1.0152580962303e-06
395	1.02136015885641e-06
396	1.02898704618959e-06
397	1.03377386209242e-06
398	1.03886421647949e-06
399	1.0425771771043e-06
400	1.04821297466296e-06
401	1.05166153609487e-06
402	1.05458869074349e-06
403	1.0644202948945e-06
404	1.07671259589133e-06
405	1.07671259589133e-06
406	1.08537831269552e-06
407	1.08970124158849e-06
408	1.09449718371189e-06
409	1.09951549362849e-06
410	1.10375063224752e-06
411	1.10949208651145e-06
412	1.11895222119208e-06
413	1.12027138812524e-06
414	1.12906480570563e-06
415	1.13862327045297e-06
416	1.14260390758016e-06
417	1.14428978813807e-06
418	1.15034859852761e-06
419	1.15383359987786e-06
420	1.15735279220804e-06
421	1.16204487720818e-06
422	1.17004728280169e-06
423	1.17513076044571e-06
424	1.17742178954045e-06
425	1.18270706890376e-06
426	1.18926858400952e-06
427	1.19130421155185e-06
428	1.19377326313776e-06
429	1.19674463423877e-06
430	1.20291372832956e-06
431	1.21074865149424e-06
432	1.21229879785128e-06
433	1.21314726518678e-06
434	1.21705733611009e-06
435	1.22433839666872e-06
436	1.23477913399126e-06
437	1.23621899637748e-06
438	1.24498195072204e-06
439	1.25035206409567e-06
440	1.25447974642743e-06
441	1.25811757773807e-06
442	1.26209988559763e-06
443	1.27090834192582e-06
444	1.27469437539219e-06
445	1.28097246819212e-06
446	1.28550940986865e-06
447	1.29391850428356e-06
448	1.30085418823271e-06
449	1.30392208981842e-06
450	1.30844335011631e-06
451	1.31658894539889e-06
452	1.3197411666746e-06
453	1.32290032911818e-06
454	1.33873701524553e-06
455	1.34575277735938e-06
456	1.34759907113728e-06
457	1.36985896764615e-06
458	1.3822956147441e-06
459	1.38430617779662e-06
460	1.39298841161519e-06
461	1.40569408490202e-06
462	1.40814964016198e-06
463	1.41870451750995e-06
464	1.42653854088363e-06
465	1.43610278984768e-06
466	1.44053163260609e-06
467	1.45034588464608e-06
468	1.45369669448687e-06
469	1.46434861663987e-06
470	1.46890599554066e-06
471	1.47812512478584e-06
472	1.48252144810535e-06
473	1.48996112230197e-06
474	1.49707919911724e-06
475	1.50157578066555e-06
476	1.50362246232098e-06
477	1.50618624507914e-06
478	1.51024593199995e-06
